allotmentName,date,area
TENNESSEE,2013-11-15,0
TENNESSEE,2014-03-01,0
TENNESSEE,2014-03-08,0
TENNESSEE,2014-03-15,0
TENNESSEE,2014-04-01,0
TENNESSEE,2014-04-08,0
TENNESSEE,2014-04-15,0
TENNESSEE,2014-05-01,0
TENNESSEE,2014-05-08,0
TENNESSEE,2014-05-15,0
TENNESSEE,2014-06-01,0
TENNESSEE,2014-06-08,0
TENNESSEE,2014-06-15,0
TENNESSEE,2014-07-01,0
TENNESSEE,2014-07-08,0
TENNESSEE,2014-07-15,0
TENNESSEE,2014-08-01,0
TENNESSEE,2014-08-08,0
TENNESSEE,2014-08-15,0
TENNESSEE,2014-09-01,0
TENNESSEE,2014-09-08,0
TENNESSEE,2014-09-15,0
TENNESSEE,2014-10-01,0
TENNESSEE,2014-10-08,0
TENNESSEE,2014-10-15,0
TENNESSEE,2014-11-01,0
TENNESSEE,2014-11-08,0
TENNESSEE,2014-11-15,0
TENNESSEE,2015-03-01,0
TENNESSEE,2015-04-01,0
TENNESSEE,2015-05-01,0
TENNESSEE,2015-06-01,0
TENNESSEE,2015-07-01,0
TENNESSEE,2015-08-01,0
TENNESSEE,2015-09-01,0
TENNESSEE,2015-10-01,0
TENNESSEE,2015-11-01,0
TENNESSEE,2016-03-01,0
TENNESSEE,2016-04-01,0
TENNESSEE,2016-05-01,0
TENNESSEE,2016-06-01,0
TENNESSEE,2016-07-01,0
TENNESSEE,2016-08-01,0
TENNESSEE,2016-09-01,0
TENNESSEE,2016-10-01,0
TENNESSEE,2016-11-01,0
TENNESSEE,2016-12-01,0
TENNESSEE,2017-01-01,0
TENNESSEE,2017-02-01,0
TENNESSEE,2017-04-01,0
TENNESSEE,2017-05-01,0
TENNESSEE,2017-06-01,0
TENNESSEE,2017-09-01,0
TENNESSEE,2017-10-01,0
TENNESSEE,2017-11-01,0
TENNESSEE,2017-12-01,0
TENNESSEE,2018-01-01,0
TENNESSEE,2018-02-01,0
TENNESSEE,2018-03-01,0
TENNESSEE,2018-04-01,0
TENNESSEE,2018-05-01,0
TENNESSEE,2018-06-01,0
TENNESSEE,2018-07-01,0
TENNESSEE,2018-08-01,0
TENNESSEE,2018-09-01,0
TENNESSEE,2018-10-01,0
TENNESSEE,2018-11-01,0
TENNESSEE,2018-12-01,0
TENNESSEE,2019-01-01,0
TENNESSEE,2019-02-01,0
TENNESSEE,2019-03-01,0
TENNESSEE,2019-04-01,0
TENNESSEE,2019-05-01,0
TENNESSEE,2019-08-01,0
TENNESSEE,2019-09-01,0
TENNESSEE,2019-10-01,0
TENNESSEE,2019-11-01,0
TENNESSEE,2019-12-01,0
TENNESSEE,2020-01-01,0
TENNESSEE,2020-03-01,0
TENNESSEE,2020-05-01,0
TENNESSEE,2020-08-01,0
TENNESSEE,2020-09-01,0
TENNESSEE,2020-10-01,0
TENNESSEE,2020-11-01,0
TENNESSEE,2020-12-01,0
TENNESSEE,2021-01-01,0
TENNESSEE,2021-02-01,0
TENNESSEE,2021-03-01,0
TENNESSEE,2021-04-01,0
TENNESSEE,2021-05-01,0
TENNESSEE,2021-06-01,0
TENNESSEE,2021-07-01,0
TENNEY,2013-03-10,0
TENNEY,2013-03-17,0
TENNEY,2013-03-24,0
TENNEY,2013-04-07,0
TENNEY,2013-04-14,0
TENNEY,2013-04-21,0
TENNEY,2013-05-01,0
TENNEY,2013-05-08,0
TENNEY,2013-05-15,0
TENNEY,2013-06-01,0
TENNEY,2013-06-08,0
TENNEY,2013-06-15,0
TENNEY,2013-07-01,0
TENNEY,2013-07-08,0
TENNEY,2013-07-15,0
TENNEY,2013-08-01,0
TENNEY,2013-08-08,0
TENNEY,2013-08-15,0
TENNEY,2013-09-01,0
TENNEY,2013-09-08,0
TENNEY,2013-09-15,0
TENNEY,2013-10-01,0
TENNEY,2013-10-08,0
TENNEY,2013-10-15,0
TENNEY,2013-11-01,0
TENNEY,2013-11-08,0
TENNEY,2013-11-15,0
TENNEY,2014-03-01,0
TENNEY,2014-03-08,0
TENNEY,2014-03-15,0
TENNEY,2014-04-01,0
TENNEY,2014-04-08,0
TENNEY,2014-04-15,0
TENNEY,2014-05-01,0
TENNEY,2014-05-08,0
TENNEY,2014-05-15,0
TENNEY,2014-06-01,0
TENNEY,2014-06-08,0
TENNEY,2014-06-15,0
TENNEY,2014-07-01,0
TENNEY,2014-07-08,0
TENNEY,2014-07-15,0
TENNEY,2014-08-01,0
TENNEY,2014-08-08,0
TENNEY,2014-08-15,0
TENNEY,2014-09-01,0
TENNEY,2014-09-08,0
TENNEY,2014-09-15,0
TENNEY,2014-10-01,0
TENNEY,2014-10-08,0
TENNEY,2014-10-15,0
TENNEY,2014-11-01,0
TENNEY,2014-11-08,0
TENNEY,2014-11-15,0
TENNEY,2015-03-01,0
TENNEY,2015-04-01,0
TENNEY,2015-05-01,0
TENNEY,2015-06-01,0
TENNEY,2015-07-01,0
TENNEY,2015-08-01,0
TENNEY,2015-09-01,0
TENNEY,2015-10-01,0
TENNEY,2015-11-01,0
TENNEY,2016-03-01,0
TENNEY,2016-04-01,0
TENNEY,2016-05-01,0
TENNEY,2016-06-01,0
TENNEY,2016-07-01,0
TENNEY,2016-08-01,0
TENNEY,2016-09-01,0
TENNEY,2016-10-01,0
TENNEY,2016-11-01,0
TENNEY,2016-12-01,0
TENNEY,2017-01-01,0
TENNEY,2017-02-01,0
TENNEY,2017-04-01,0
TENNEY,2017-05-01,0
TENNEY,2017-06-01,0
TENNEY,2017-09-01,0
TENNEY,2017-10-01,0
TENNEY,2017-11-01,0
TENNEY,2017-12-01,0
TENNEY,2018-01-01,0
TENNEY,2018-02-01,0
TENNEY,2018-03-01,0
TENNEY,2018-04-01,0
TENNEY,2018-05-01,0
TENNEY,2018-06-01,0
TENNEY,2018-07-01,0
TENNEY,2018-08-01,0
TENNEY,2018-09-01,0
TENNEY,2018-10-01,0
TENNEY,2018-11-01,0
TENNEY,2018-12-01,0
TENNEY,2019-01-01,0
TENNEY,2019-02-01,0
TENNEY,2019-03-01,0
TENNEY,2019-04-01,0
TENNEY,2019-05-01,0
TENNEY,2019-08-01,0
TENNEY,2019-09-01,0
TENNEY,2019-10-01,0
TENNEY,2019-11-01,0
TENNEY,2019-12-01,0
TENNEY,2020-01-01,0
TENNEY,2020-03-01,0
TENNEY,2020-05-01,0
TENNEY,2020-08-01,0
TENNEY,2020-09-01,0
TENNEY,2020-10-01,0
TENNEY,2020-11-01,0
TENNEY,2020-12-01,0
TENNEY,2021-01-01,0
TENNEY,2021-02-01,0
TENNEY,2021-03-01,0
TENNEY,2021-04-01,0
TENNEY,2021-05-01,0
TENNEY,2021-06-01,0
TENNEY,2021-07-01,0
TEX CANYON,2013-03-10,0
TEX CANYON,2013-03-17,0
TEX CANYON,2013-03-24,0
TEX CANYON,2013-04-07,0
TEX CANYON,2013-04-14,0
TEX CANYON,2013-04-21,0
TEX CANYON,2013-05-01,0
TEX CANYON,2013-05-08,0
TEX CANYON,2013-05-15,0
TEX CANYON,2013-06-01,0
TEX CANYON,2013-06-08,0
TEX CANYON,2013-06-15,0
TEX CANYON,2013-07-01,0
TEX CANYON,2013-07-08,0
TEX CANYON,2013-07-15,0
TEX CANYON,2013-08-01,0
TEX CANYON,2013-08-08,0
TEX CANYON,2013-08-15,0
TEX CANYON,2013-09-01,0
TEX CANYON,2013-09-08,0
TEX CANYON,2013-09-15,0
TEX CANYON,2013-10-01,0
TEX CANYON,2013-10-08,0
TEX CANYON,2013-10-15,0
TEX CANYON,2013-11-01,0
TEX CANYON,2013-11-08,0
TEX CANYON,2013-11-15,0
TEX CANYON,2014-03-01,0
TEX CANYON,2014-03-08,0
TEX CANYON,2014-03-15,0
TEX CANYON,2014-04-01,0
TEX CANYON,2014-04-08,0
TEX CANYON,2014-04-15,0
TEX CANYON,2014-05-01,0
TEX CANYON,2014-05-08,0
TEX CANYON,2014-05-15,0
TEX CANYON,2014-06-01,0
TEX CANYON,2014-06-08,0
TEX CANYON,2014-06-15,0
TEX CANYON,2014-07-01,0
TEX CANYON,2014-07-08,0
TEX CANYON,2014-07-15,0
TEX CANYON,2014-08-01,0
TEX CANYON,2014-08-08,0
TEX CANYON,2014-08-15,0
TEX CANYON,2014-09-01,0
TEX CANYON,2014-09-08,0
TEX CANYON,2014-09-15,0
TEX CANYON,2014-10-01,0
TEX CANYON,2014-10-08,0
TEX CANYON,2014-10-15,0
TEX CANYON,2014-11-01,0
TEX CANYON,2014-11-08,0
TEX CANYON,2014-11-15,0
TEX CANYON,2015-03-01,0
TEX CANYON,2015-04-01,0
TEX CANYON,2015-05-01,0
TEX CANYON,2015-06-01,0
TEX CANYON,2015-07-01,0
TEX CANYON,2015-08-01,0
TEX CANYON,2015-09-01,0
TEX CANYON,2015-10-01,0
TEX CANYON,2015-11-01,0
TEX CANYON,2016-03-01,0
TEX CANYON,2016-04-01,0
TEX CANYON,2016-05-01,0
TEX CANYON,2016-06-01,0
TEX CANYON,2016-07-01,0
TEX CANYON,2016-08-01,0
TEX CANYON,2016-09-01,0
TEX CANYON,2016-10-01,0
TEX CANYON,2016-11-01,0
TEX CANYON,2016-12-01,0
TEX CANYON,2017-01-01,0
TEX CANYON,2017-02-01,0
TEX CANYON,2017-04-01,0
TEX CANYON,2017-05-01,0
TEX CANYON,2017-06-01,0
TEX CANYON,2017-09-01,0
TEX CANYON,2017-10-01,0
TEX CANYON,2017-11-01,0
TEX CANYON,2017-12-01,0
TEX CANYON,2018-01-01,0
TEX CANYON,2018-02-01,0
TEX CANYON,2018-03-01,0
TEX CANYON,2018-04-01,0
TEX CANYON,2018-05-01,0
TEX CANYON,2018-06-01,0
TEX CANYON,2018-07-01,0
TEX CANYON,2018-08-01,0
TEX CANYON,2018-09-01,0
TEX CANYON,2018-10-01,0
TEX CANYON,2018-11-01,0
TEX CANYON,2018-12-01,0
TEX CANYON,2019-01-01,0
TEX CANYON,2019-02-01,0
TEX CANYON,2019-03-01,0
TEX CANYON,2019-04-01,0
TEX CANYON,2019-05-01,0
TEX CANYON,2019-08-01,0
TEX CANYON,2019-09-01,0
TEX CANYON,2019-10-01,0
TEX CANYON,2019-11-01,0
TEX CANYON,2019-12-01,0
TEX CANYON,2020-01-01,0
TEX CANYON,2020-03-01,0
TEX CANYON,2020-05-01,0
TEX CANYON,2020-08-01,0
TEX CANYON,2020-09-01,0
TEX CANYON,2020-10-01,0
TEX CANYON,2020-11-01,0
TEX CANYON,2020-12-01,0
TEX CANYON,2021-01-01,0
TEX CANYON,2021-02-01,0
TEX CANYON,2021-03-01,0
TEX CANYON,2021-04-01,0
TEX CANYON,2021-05-01,0
TEX CANYON,2021-06-01,0
TEX CANYON,2021-07-01,0
THURBER,2013-03-10,0
THURBER,2013-03-17,0
THURBER,2013-03-24,0
THURBER,2013-04-07,0
THURBER,2013-04-14,0
THURBER,2013-04-21,0
THURBER,2013-05-01,0
THURBER,2013-05-08,0
THURBER,2013-05-15,0
THURBER,2013-06-01,0
THURBER,2013-06-08,0
THURBER,2013-06-15,0
THURBER,2013-07-01,0
THURBER,2013-07-08,0
THURBER,2013-07-15,0
THURBER,2013-08-01,0
THURBER,2013-08-08,0
THURBER,2013-08-15,0
THURBER,2013-09-01,0
THURBER,2013-09-08,0
THURBER,2013-09-15,0
THURBER,2013-10-01,0
THURBER,2013-10-08,0
THURBER,2013-10-15,0
THURBER,2013-11-01,0
THURBER,2013-11-08,0
THURBER,2013-11-15,0
THURBER,2014-03-01,0
THURBER,2014-03-08,0
THURBER,2014-03-15,0
THURBER,2014-04-01,0
THURBER,2014-04-08,0
THURBER,2014-04-15,0
THURBER,2014-05-01,0
THURBER,2014-05-08,0
THURBER,2014-05-15,0
THURBER,2014-06-01,0
THURBER,2014-06-08,0
THURBER,2014-06-15,0
THURBER,2014-07-01,0
THURBER,2014-07-08,0
THURBER,2014-07-15,0
THURBER,2014-08-01,0
THURBER,2014-08-08,0
THURBER,2014-08-15,0
THURBER,2014-09-01,0
THURBER,2014-09-08,0
THURBER,2014-09-15,0
THURBER,2014-10-01,0
THURBER,2014-10-08,0
THURBER,2014-10-15,0
THURBER,2014-11-01,0
THURBER,2014-11-08,0
THURBER,2014-11-15,0
THURBER,2015-03-01,0
THURBER,2015-04-01,0
THURBER,2015-05-01,0
THURBER,2015-06-01,0
THURBER,2015-07-01,0
THURBER,2015-08-01,0
THURBER,2015-09-01,0
THURBER,2015-10-01,0
THURBER,2015-11-01,0
THURBER,2016-03-01,0
THURBER,2016-04-01,0
THURBER,2016-05-01,0
THURBER,2016-06-01,0
THURBER,2016-07-01,0
THURBER,2016-08-01,0
THURBER,2016-09-01,0
THURBER,2016-10-01,0
THURBER,2016-11-01,0
THURBER,2016-12-01,0
THURBER,2017-01-01,0
THURBER,2017-02-01,0
THURBER,2017-04-01,0
THURBER,2017-05-01,0
THURBER,2017-06-01,0
THURBER,2017-09-01,0
THURBER,2017-10-01,0
THURBER,2017-11-01,0
THURBER,2017-12-01,0
THURBER,2018-01-01,0
THURBER,2018-02-01,0
THURBER,2018-03-01,0
THURBER,2018-04-01,0
THURBER,2018-05-01,0
THURBER,2018-06-01,0
THURBER,2018-07-01,0
THURBER,2018-08-01,0
THURBER,2018-09-01,0
THURBER,2018-10-01,0
THURBER,2018-11-01,0
THURBER,2018-12-01,0
THURBER,2019-01-01,0
THURBER,2019-02-01,0
THURBER,2019-03-01,0
THURBER,2019-04-01,0
THURBER,2019-05-01,0
THURBER,2019-08-01,0
THURBER,2019-09-01,0
THURBER,2019-10-01,0
THURBER,2019-11-01,0
THURBER,2019-12-01,0
THURBER,2020-01-01,0
THURBER,2020-03-01,0
THURBER,2020-05-01,0
THURBER,2020-08-01,0
THURBER,2020-09-01,0
THURBER,2020-10-01,0
THURBER,2020-11-01,0
THURBER,2020-12-01,0
THURBER,2021-01-01,0
THURBER,2021-02-01,0
THURBER,2021-03-01,0
THURBER,2021-04-01,0
THURBER,2021-05-01,0
THURBER,2021-06-01,0
THURBER,2021-07-01,0
TINNY SPRINGS,2013-03-10,16
TINNY SPRINGS,2013-03-17,16
TINNY SPRINGS,2013-03-24,16
TINNY SPRINGS,2013-04-07,5
TINNY SPRINGS,2013-04-14,5
TINNY SPRINGS,2013-04-21,5
TINNY SPRINGS,2013-05-01,9
TINNY SPRINGS,2013-05-08,9
TINNY SPRINGS,2013-05-15,9
TINNY SPRINGS,2013-06-01,5
TINNY SPRINGS,2013-06-08,5
TINNY SPRINGS,2013-06-15,5
TINNY SPRINGS,2013-07-01,2
TINNY SPRINGS,2013-07-08,2
TINNY SPRINGS,2013-07-15,2
TINNY SPRINGS,2013-08-01,0
TINNY SPRINGS,2013-08-08,0
TINNY SPRINGS,2013-08-15,0
TINNY SPRINGS,2013-09-01,0
TINNY SPRINGS,2013-09-08,0
TINNY SPRINGS,2013-09-15,0
TINNY SPRINGS,2013-10-01,2
TINNY SPRINGS,2013-10-08,2
TINNY SPRINGS,2013-10-15,2
TINNY SPRINGS,2013-11-01,2
TINNY SPRINGS,2013-11-08,2
TINNY SPRINGS,2013-11-15,2
TINNY SPRINGS,2014-03-01,0
TINNY SPRINGS,2014-03-08,0
TINNY SPRINGS,2014-03-15,0
TINNY SPRINGS,2014-04-01,1
TINNY SPRINGS,2014-04-08,1
TINNY SPRINGS,2014-04-15,1
TINNY SPRINGS,2014-05-01,4
TINNY SPRINGS,2014-05-08,4
TINNY SPRINGS,2014-05-15,4
TINNY SPRINGS,2014-06-01,1
TINNY SPRINGS,2014-06-08,1
TINNY SPRINGS,2014-06-15,1
TINNY SPRINGS,2014-07-01,0
TINNY SPRINGS,2014-07-08,0
TINNY SPRINGS,2014-07-15,0
TINNY SPRINGS,2014-08-01,0
TINNY SPRINGS,2014-08-08,0
TINNY SPRINGS,2014-08-15,0
TINNY SPRINGS,2014-09-01,0
TINNY SPRINGS,2014-09-08,0
TINNY SPRINGS,2014-09-15,0
TINNY SPRINGS,2014-10-01,0
TINNY SPRINGS,2014-10-08,0
TINNY SPRINGS,2014-10-15,0
TINNY SPRINGS,2014-11-01,5
TINNY SPRINGS,2014-11-08,5
TINNY SPRINGS,2014-11-15,5
TINNY SPRINGS,2015-03-01,11
TINNY SPRINGS,2015-04-01,5
TINNY SPRINGS,2015-05-01,4
TINNY SPRINGS,2015-06-01,4
TINNY SPRINGS,2015-07-01,2
TINNY SPRINGS,2015-08-01,1
TINNY SPRINGS,2015-09-01,0
TINNY SPRINGS,2015-10-01,3
TINNY SPRINGS,2015-11-01,10
TINNY SPRINGS,2016-03-01,27
TINNY SPRINGS,2016-04-01,17
TINNY SPRINGS,2016-05-01,8
TINNY SPRINGS,2016-06-01,4
TINNY SPRINGS,2016-07-01,2
TINNY SPRINGS,2016-08-01,11
TINNY SPRINGS,2016-09-01,0
TINNY SPRINGS,2016-10-01,10
TINNY SPRINGS,2016-11-01,10
TINNY SPRINGS,2016-12-01,1
TINNY SPRINGS,2017-01-01,9
TINNY SPRINGS,2017-02-01,0
TINNY SPRINGS,2017-04-01,22
TINNY SPRINGS,2017-05-01,19
TINNY SPRINGS,2017-06-01,12
TINNY SPRINGS,2017-09-01,4
TINNY SPRINGS,2017-10-01,3
TINNY SPRINGS,2017-11-01,10
TINNY SPRINGS,2017-12-01,25
TINNY SPRINGS,2018-01-01,24
TINNY SPRINGS,2018-02-01,9
TINNY SPRINGS,2018-03-01,28
TINNY SPRINGS,2018-04-01,5
TINNY SPRINGS,2018-05-01,11
TINNY SPRINGS,2018-06-01,0
TINNY SPRINGS,2018-07-01,0
TINNY SPRINGS,2018-08-01,6
TINNY SPRINGS,2018-09-01,1
TINNY SPRINGS,2018-10-01,14
TINNY SPRINGS,2018-11-01,11
TINNY SPRINGS,2018-12-01,0
TINNY SPRINGS,2019-01-01,0
TINNY SPRINGS,2019-02-01,0
TINNY SPRINGS,2019-03-01,82
TINNY SPRINGS,2019-04-01,22
TINNY SPRINGS,2019-05-01,19
TINNY SPRINGS,2019-08-01,25
TINNY SPRINGS,2019-09-01,13
TINNY SPRINGS,2019-10-01,6
TINNY SPRINGS,2019-11-01,8
TINNY SPRINGS,2019-12-01,18
TINNY SPRINGS,2020-01-01,11
TINNY SPRINGS,2020-03-01,49
TINNY SPRINGS,2020-05-01,14
TINNY SPRINGS,2020-08-01,3
TINNY SPRINGS,2020-09-01,3
TINNY SPRINGS,2020-10-01,4
TINNY SPRINGS,2020-11-01,18
TINNY SPRINGS,2020-12-01,25
TINNY SPRINGS,2021-01-01,27
TINNY SPRINGS,2021-02-01,0
TINNY SPRINGS,2021-03-01,66
TINNY SPRINGS,2021-04-01,9
TINNY SPRINGS,2021-05-01,2
TINNY SPRINGS,2021-06-01,14
TINNY SPRINGS,2021-07-01,13
TODD,2013-03-10,0
TODD,2013-03-17,0
TODD,2013-03-24,0
TODD,2013-04-07,0
TODD,2013-04-14,0
TODD,2013-04-21,0
TODD,2013-05-01,0
TODD,2013-05-08,0
TODD,2013-05-15,0
TODD,2013-06-01,0
TODD,2013-06-08,0
TODD,2013-06-15,0
TODD,2013-07-01,0
TODD,2013-07-08,0
TODD,2013-07-15,0
TODD,2013-08-01,0
TODD,2013-08-08,0
TODD,2013-08-15,0
TODD,2013-09-01,0
TODD,2013-09-08,0
TODD,2013-09-15,0
TODD,2013-10-01,0
TODD,2013-10-08,0
TODD,2013-10-15,0
TODD,2013-11-01,3
TODD,2013-11-08,3
TODD,2013-11-15,3
TODD,2014-03-01,0
TODD,2014-03-08,0
TODD,2014-03-15,0
TODD,2014-04-01,0
TODD,2014-04-08,0
TODD,2014-04-15,0
TODD,2014-05-01,0
TODD,2014-05-08,0
TODD,2014-05-15,0
TODD,2014-06-01,0
TODD,2014-06-08,0
TODD,2014-06-15,0
TODD,2014-07-01,0
TODD,2014-07-08,0
TODD,2014-07-15,0
TODD,2014-08-01,0
TODD,2014-08-08,0
TODD,2014-08-15,0
TODD,2014-09-01,0
TODD,2014-09-08,0
TODD,2014-09-15,0
TODD,2014-10-01,0
TODD,2014-10-08,0
TODD,2014-10-15,0
TODD,2014-11-01,3
TODD,2014-11-08,3
TODD,2014-11-15,3
TODD,2015-03-01,0
TODD,2015-04-01,0
TODD,2015-05-01,0
TODD,2015-06-01,0
TODD,2015-07-01,0
TODD,2015-08-01,0
TODD,2015-09-01,0
TODD,2015-10-01,0
TODD,2015-11-01,0
TODD,2016-03-01,0
TODD,2016-04-01,0
TODD,2016-05-01,0
TODD,2016-06-01,0
TODD,2016-07-01,0
TODD,2016-08-01,0
TODD,2016-09-01,0
TODD,2016-10-01,2
TODD,2016-11-01,2
TODD,2016-12-01,0
TODD,2017-01-01,0
TODD,2017-02-01,0
TODD,2017-04-01,0
TODD,2017-05-01,0
TODD,2017-06-01,0
TODD,2017-09-01,0
TODD,2017-10-01,0
TODD,2017-11-01,0
TODD,2017-12-01,0
TODD,2018-01-01,0
TODD,2018-02-01,0
TODD,2018-03-01,1
TODD,2018-04-01,0
TODD,2018-05-01,0
TODD,2018-06-01,0
TODD,2018-07-01,0
TODD,2018-08-01,0
TODD,2018-09-01,0
TODD,2018-10-01,1
TODD,2018-11-01,0
TODD,2018-12-01,0
TODD,2019-01-01,0
TODD,2019-02-01,0
TODD,2019-03-01,0
TODD,2019-04-01,0
TODD,2019-05-01,0
TODD,2019-08-01,0
TODD,2019-09-01,0
TODD,2019-10-01,0
TODD,2019-11-01,1
TODD,2019-12-01,0
TODD,2020-01-01,0
TODD,2020-03-01,0
TODD,2020-05-01,7
TODD,2020-08-01,0
TODD,2020-09-01,0
TODD,2020-10-01,0
TODD,2020-11-01,0
TODD,2020-12-01,1
TODD,2021-01-01,0
TODD,2021-02-01,0
TODD,2021-03-01,0
TODD,2021-04-01,0
TODD,2021-05-01,0
TODD,2021-06-01,0
TODD,2021-07-01,0
TONTO BASIN,2013-03-10,0
TONTO BASIN,2013-03-17,0
TONTO BASIN,2013-03-24,0
TONTO BASIN,2013-04-07,0
TONTO BASIN,2013-04-14,0
TONTO BASIN,2013-04-21,0
TONTO BASIN,2013-05-01,0
TONTO BASIN,2013-05-08,0
TONTO BASIN,2013-05-15,0
TONTO BASIN,2013-06-01,0
TONTO BASIN,2013-06-08,0
TONTO BASIN,2013-06-15,0
TONTO BASIN,2013-07-01,0
TONTO BASIN,2013-07-08,0
TONTO BASIN,2013-07-15,0
TONTO BASIN,2013-08-01,0
TONTO BASIN,2013-08-08,0
TONTO BASIN,2013-08-15,0
TONTO BASIN,2013-09-01,0
TONTO BASIN,2013-09-08,0
TONTO BASIN,2013-09-15,0
TONTO BASIN,2013-10-01,0
TONTO BASIN,2013-10-08,0
TONTO BASIN,2013-10-15,0
TONTO BASIN,2013-11-01,0
TONTO BASIN,2013-11-08,0
TONTO BASIN,2013-11-15,0
TONTO BASIN,2014-03-01,0
TONTO BASIN,2014-03-08,0
TONTO BASIN,2014-03-15,0
TONTO BASIN,2014-04-01,0
TONTO BASIN,2014-04-08,0
TONTO BASIN,2014-04-15,0
TONTO BASIN,2014-05-01,0
TONTO BASIN,2014-05-08,0
TONTO BASIN,2014-05-15,0
TONTO BASIN,2014-06-01,0
TONTO BASIN,2014-06-08,0
TONTO BASIN,2014-06-15,0
TONTO BASIN,2014-07-01,0
TONTO BASIN,2014-07-08,0
TONTO BASIN,2014-07-15,0
TONTO BASIN,2014-08-01,0
TONTO BASIN,2014-08-08,0
TONTO BASIN,2014-08-15,0
TONTO BASIN,2014-09-01,0
TONTO BASIN,2014-09-08,0
TONTO BASIN,2014-09-15,0
TONTO BASIN,2014-10-01,0
TONTO BASIN,2014-10-08,0
TONTO BASIN,2014-10-15,0
TONTO BASIN,2014-11-01,0
TONTO BASIN,2014-11-08,0
TONTO BASIN,2014-11-15,0
TONTO BASIN,2015-03-01,0
TONTO BASIN,2015-04-01,0
TONTO BASIN,2015-05-01,0
TONTO BASIN,2015-06-01,0
TONTO BASIN,2015-07-01,0
TONTO BASIN,2015-08-01,0
TONTO BASIN,2015-09-01,0
TONTO BASIN,2015-10-01,0
TONTO BASIN,2015-11-01,0
TONTO BASIN,2016-03-01,0
TONTO BASIN,2016-04-01,0
TONTO BASIN,2016-05-01,0
TONTO BASIN,2016-06-01,0
TONTO BASIN,2016-07-01,0
TONTO BASIN,2016-08-01,0
TONTO BASIN,2016-09-01,7
TONTO BASIN,2016-10-01,0
TONTO BASIN,2016-11-01,0
TONTO BASIN,2016-12-01,3
TONTO BASIN,2017-01-01,0
TONTO BASIN,2017-02-01,0
TONTO BASIN,2017-04-01,0
TONTO BASIN,2017-05-01,0
TONTO BASIN,2017-06-01,0
TONTO BASIN,2017-09-01,0
TONTO BASIN,2017-10-01,7
TONTO BASIN,2017-11-01,1
TONTO BASIN,2017-12-01,0
TONTO BASIN,2018-01-01,0
TONTO BASIN,2018-02-01,2
TONTO BASIN,2018-03-01,3
TONTO BASIN,2018-04-01,0
TONTO BASIN,2018-05-01,0
TONTO BASIN,2018-06-01,0
TONTO BASIN,2018-07-01,7
TONTO BASIN,2018-08-01,0
TONTO BASIN,2018-09-01,0
TONTO BASIN,2018-10-01,0
TONTO BASIN,2018-11-01,0
TONTO BASIN,2018-12-01,0
TONTO BASIN,2019-01-01,0
TONTO BASIN,2019-02-01,0
TONTO BASIN,2019-03-01,0
TONTO BASIN,2019-04-01,0
TONTO BASIN,2019-05-01,0
TONTO BASIN,2019-08-01,0
TONTO BASIN,2019-09-01,1
TONTO BASIN,2019-10-01,0
TONTO BASIN,2019-11-01,1
TONTO BASIN,2019-12-01,0
TONTO BASIN,2020-01-01,0
TONTO BASIN,2020-03-01,0
TONTO BASIN,2020-05-01,1
TONTO BASIN,2020-08-01,1
TONTO BASIN,2020-09-01,0
TONTO BASIN,2020-10-01,1
TONTO BASIN,2020-11-01,0
TONTO BASIN,2020-12-01,5
TONTO BASIN,2021-01-01,3
TONTO BASIN,2021-02-01,2
TONTO BASIN,2021-03-01,1
TONTO BASIN,2021-04-01,3
TONTO BASIN,2021-05-01,0
TONTO BASIN,2021-06-01,1
TONTO BASIN,2021-07-01,0
TOOHEY,2013-03-10,0
TOOHEY,2013-03-17,0
TOOHEY,2013-03-24,0
TOOHEY,2013-04-07,0
TOOHEY,2013-04-14,0
TOOHEY,2013-04-21,0
TOOHEY,2013-05-01,0
TOOHEY,2013-05-08,0
TOOHEY,2013-05-15,0
TOOHEY,2013-06-01,0
TOOHEY,2013-06-08,0
TOOHEY,2013-06-15,0
TOOHEY,2013-07-01,0
TOOHEY,2013-07-08,0
TOOHEY,2013-07-15,0
TOOHEY,2013-08-01,0
TOOHEY,2013-08-08,0
TOOHEY,2013-08-15,0
TOOHEY,2013-09-01,7
TOOHEY,2013-09-08,7
TOOHEY,2013-09-15,7
TOOHEY,2013-10-01,0
TOOHEY,2013-10-08,0
TOOHEY,2013-10-15,0
TOOHEY,2013-11-01,0
TOOHEY,2013-11-08,0
TOOHEY,2013-11-15,0
TOOHEY,2014-03-01,0
TOOHEY,2014-03-08,0
TOOHEY,2014-03-15,0
TOOHEY,2014-04-01,0
TOOHEY,2014-04-08,0
TOOHEY,2014-04-15,0
TOOHEY,2014-05-01,0
TOOHEY,2014-05-08,0
TOOHEY,2014-05-15,0
TOOHEY,2014-06-01,0
TOOHEY,2014-06-08,0
TOOHEY,2014-06-15,0
TOOHEY,2014-07-01,0
TOOHEY,2014-07-08,0
TOOHEY,2014-07-15,0
TOOHEY,2014-08-01,0
TOOHEY,2014-08-08,0
TOOHEY,2014-08-15,0
TOOHEY,2014-09-01,0
TOOHEY,2014-09-08,0
TOOHEY,2014-09-15,0
TOOHEY,2014-10-01,0
TOOHEY,2014-10-08,0
TOOHEY,2014-10-15,0
TOOHEY,2014-11-01,0
TOOHEY,2014-11-08,0
TOOHEY,2014-11-15,0
